,Hash,W,W Pts,L,L Pts,Line
723,70021009017,70,21,9,17,-17.5
724,4031079029,4,31,79,29,-5.5
725,5045073037,5,45,73,37,-0.5
726,50047008028,50,47,8,28,18.0
727,92027037016,92,27,37,16,10.0
728,116035017028,116,35,17,28,4.5
729,123045096035,123,45,96,35,7.0
730,2023117021,2,23,117,21,-9.5
731,108032102017,108,32,102,17,-17.5
732,13055068007,13,55,68,7,41.0
733,36058015027,36,58,15,27,-36.5
734,91042021007,91,42,21,7,32.5
735,124045067031,124,45,67,31,11.0
736,27044043041,27,44,43,41,-6.0
737,55016026010,55,16,26,10,3.0
738,71037114029,71,37,114,29,-13.0
739,122055111052,122,55,111,52,-11.0
740,126044098031,126,44,98,31,5.0
741,127020059014,127,20,59,14,4.5
742,63021018014,63,21,18,14,1.0
743,70044087028,70,44,87,28,13.0
744,12049075038,12,49,75,38,-14.0
745,19055001036,19,55,1,36,13.5
746,54056107027,54,56,107,27,22.0
747,72028025023,72,28,25,23,0.5
748,10031058010,10,31,58,10,
749,53027105021,53,27,105,21,3.0
750,65051069028,65,51,69,28,17.0
751,129023097021,129,23,97,21,-6.0
752,3038062000,3,38,62,0,28.0
753,22037081017,22,37,81,17,-24.0
754,40038033024,40,38,33,24,-21.5
755,61041032007,61,41,32,7,30.5
756,64048082020,64,48,82,20,20.0
757,80044078028,80,44,78,28,12.5
758,99045044016,99,45,44,16,23.0
759,103045077006,103,45,77,6,29.5
760,7045047023,7,45,47,23,8.5
761,35024086017,35,24,86,17,0.5
762,101047084041,101,47,84,41,-13.5
763,128043006042,128,43,6,42,-2.0
764,3045022040,3,45,22,40,-1.5
